category,project,InducingDate,BugFixing,FixingDates,InducingMessage
Assembly,artiste-qb-net/qubiter,ba104976a02b69545f6817210e01ce55c1444b3b,2019-01-16T22:25:31Z,2c13bc1633d20dbff080798a2238e67bfc002ada/1da4df451007e88b3bd7ad1e9ca860e2ada998ea/a1ff81d5cec51d1c42230b8b24a0e125fa377f3c/e52a576cdc96c8615704c7f7a185fc7b28211f7c/,2019-06-22 07:42:00-04:00/2019-01-17 01:10:36-05:00/2019-01-24 10:47:14-05:00/2019-01-21 01:41:55-05:00/,Added herm() method to EngLineList class
Assembly,artiste-qb-net/qubiter,57956f702a87d786ca189ea96289e391431cb9e9,2016-05-22T03:57:14Z,825b2726c8419c3b18fbcd3de95daba53c71c84f/,2016-05-22 01:05:08-04:00/,"Preliminary quantum chemistry. Using phase estimation to find ground state of molecules. Still needs much checking

Signed-off-by: rrtucci <tucci@ar-tiste.com>"
Assembly,artiste-qb-net/qubiter,df859e5d6e9e83b1ad88bb3a0678c386b42e5e55,2017-12-30T21:43:20Z,33048fd17e72008231c9d6d49e02dcd3ff8d670f/c211ab9a91b13f3377df32ff047258bee3516fac/7b9de1f0fee1a72c699c563f3c2aa75942d2982a/653988f4dce11447c4bdb7c0a7b71a9fe284d445/82ba7982ea591a17bde043a5fd96e02b8dc06d72/,2018-01-27 13:13:48-05:00/2020-03-25 22:50:15-04:00/2019-06-14 12:43:07-04:00/2018-07-23 11:51:04-04:00/2018-07-18 13:13:07-04:00/,fixed bug in ForbiddenCNotExpander.py
Assembly,artiste-qb-net/qubiter,90f25e58d62d944ccb9830620c08e6013eafd965,2016-09-19T23:04:32Z,43df6d68fe473a6d99215fe2022d16dee4a20258/,2019-01-20 19:38:02-05:00/,"encore

Signed-off-by: rrtucci <tucci@ar-tiste.com>"
Assembly,artiste-qb-net/qubiter,7234816f78e8c0e212b9449deda2983d35a20dc2,2016-12-01T02:50:12Z,302b4bc475e418632d7506a35ebe3067f4bf572b/7f6045003d313158bcc50f03df9586f0b4356b5b/c6d71f422710934f67aa2ce3e990e757ad721606/e592002498517c7e6778bb4d53620ded4507482f/5f5a15e6bbfce9a06a13fc04078f9d5e0acbb02f/9bb7aa54eb9e5b59227318c3ea7cce6ac9bbbbce/18cb5d389405a767cbbf0796d28ad6f8ad7faf02/7857d8c003a11e4313f8a92333c78b16dd6e83e3/80dd3e96565af6ada7abbff3655fc5adb79360dd/d7ba96c958caa1708ae3ef09d3c84206ccb77316/1f26b23e9733598351e795594346966e14508351/49345ae922983e26a71bec893a1ca6b8116e7384/1823d776e502437b816f9ac317f3569bb0bdb23e/b4ed73b14e2efd6bd05f1e44989c3d8113b7ec2b/3de15b1681ff7ebc41038a9c852d676884cb149a/767365c3b030979059c5d21d3aac0e592a8a6041/81954c327e0e49c7994e44b324ced5d06198cb3f/,2017-12-28 10:54:08-05:00/2017-09-27 23:03:03-04:00/2017-01-12 20:54:26-05:00/2020-02-12 04:20:12-05:00/2017-02-04 04:35:12-05:00/2017-03-01 18:17:52-05:00/2017-01-09 12:12:26-05:00/2020-02-08 02:07:48-05:00/2016-12-08 14:14:55-05:00/2019-06-14 00:22:03-04:00/2020-02-10 15:57:18-05:00/2016-12-03 22:39:02-05:00/2019-06-16 19:11:59-04:00/2018-07-25 12:31:04-04:00/2019-01-10 22:50:59-05:00/2017-01-02 20:26:44-05:00/2016-12-01 12:13:48-05:00/,"added jupyter notebook illustrating gate expansions

Signed-off-by: rrtucci <tucci@ar-tiste.com>"
Assembly,artiste-qb-net/qubiter,b67e7168e0d01471815027aa21e1bb1779ea318f,2017-10-02T23:35:30Z,33048fd17e72008231c9d6d49e02dcd3ff8d670f/be9c48a110fedd121a14d7f6bf09f9c85ec6a034/7857d8c003a11e4313f8a92333c78b16dd6e83e3/d83b9b4906534157931fa3224b6bc02f4c5ca307/835f5338bf4cece21e2a12e865675438be611abe/d7ba96c958caa1708ae3ef09d3c84206ccb77316/746481beb350a8193407d9697e886d86fadf919b/17b2b17976a4c68940cedb8ae3ac88e037f1fd29/1f26b23e9733598351e795594346966e14508351/c211ab9a91b13f3377df32ff047258bee3516fac/96838359d700b9f114494b01550a9f63145fc53a/,2018-01-27 13:13:48-05:00/2017-10-02 19:51:30-04:00/2020-02-08 02:07:48-05:00/2017-11-01 19:20:46-04:00/2019-02-12 10:46:52-05:00/2019-06-14 00:22:03-04:00/2019-06-29 22:37:53-04:00/2018-11-03 22:28:07-04:00/2020-02-10 15:57:18-05:00/2020-03-25 22:50:15-04:00/2017-11-01 17:32:08-04:00/,"Added Jupyter notebook Teleportation-showcasing-IF_M-blocks.ipynb

Signed-off-by: rrtucci <tucci@ar-tiste.com>"
Assembly,artiste-qb-net/qubiter,a8a7fdc6b465b6dd608102cc61509a3f5d7e6b2e,2019-02-11T17:54:20Z,c211ab9a91b13f3377df32ff047258bee3516fac/00c0364b17e989e1c02a5b9a69140eb8cd635e50/f6e5181e22a4c93f94393974c72fae8e2fc6af87/835f5338bf4cece21e2a12e865675438be611abe/,2020-03-25 22:50:15-04:00/2019-03-23 05:11:49-04:00/2019-03-21 11:26:43-04:00/2019-02-12 10:46:52-05:00/,improved  docstring of get_mean_value_of_real_diag_mat()
Assembly,artiste-qb-net/qubiter,835f5338bf4cece21e2a12e865675438be611abe,2019-02-12T15:46:52Z,d7ba96c958caa1708ae3ef09d3c84206ccb77316/,2019-06-14 00:22:03-04:00/,Updated teleportation jupyter notebooks
Assembly,artiste-qb-net/qubiter,a964bff04eb29617d9e5e7c95bff30f255ca4228,2019-06-16T15:36:34Z,80d74b949ccc2433504f98406a341f2193ced119/,2019-06-17 09:27:04+08:00/,License -> BSD License
Assembly,artiste-qb-net/qubiter,a626784995d265620f9864fe5616b239ae350cb5,2019-05-13T03:56:57Z,8e156512fcf09090c899f979d88de4b89c588c7e/,2019-05-13 09:34:16-04:00/,dtype problems
Assembly,artiste-qb-net/qubiter,3de15b1681ff7ebc41038a9c852d676884cb149a,2019-01-11T03:50:59Z,b6897fd4ed82856cedf9d490eaacba372dc01bc2/8d44a2098c29160b09b6e0516371b0b3e7a548ac/e592002498517c7e6778bb4d53620ded4507482f/1186fb02c3fe425419356be82e153b28aa9183c2/348a6a2d4a5ef09d6fb5e24e5e89ec34d69c1cd1/a1ff81d5cec51d1c42230b8b24a0e125fa377f3c/a6097e48939df0edae7ee330c93139a59561aa72/9ad069ab0d3837bf9f3fe4c9df7f00b6488eeda2/e52a576cdc96c8615704c7f7a185fc7b28211f7c/d7ba96c958caa1708ae3ef09d3c84206ccb77316/680aab8c05dceeabc2f324a8070098c74faedee2/2c13bc1633d20dbff080798a2238e67bfc002ada/ea5b23ec810aacd8a5e31aba9f659fa2ba8ad4dd/1f26b23e9733598351e795594346966e14508351/b6c7121b3f8327275a7e04a5f186ea01ad9ce5b4/8425018c56d3ae7eee62793557599ca0026a9f9a/f76db4edb01a635570bb72656477e99493297f1d/ab4d18787bc5ad65cd95732f2d4503b3056d20cf/,2019-01-15 01:52:37-05:00/2019-05-12 23:23:33-04:00/2020-02-12 04:20:12-05:00/2019-01-16 12:15:09-05:00/2019-01-14 12:21:28-05:00/2019-01-24 10:47:14-05:00/2019-01-10 23:45:04-05:00/2019-01-19 02:05:03-05:00/2019-01-21 01:41:55-05:00/2019-06-14 00:22:03-04:00/2019-03-19 14:34:34-04:00/2019-06-22 07:42:00-04:00/2019-02-24 03:59:37-05:00/2020-02-10 15:57:18-05:00/2019-01-18 12:08:15-05:00/2019-02-23 20:39:58-05:00/2019-01-14 11:33:01-05:00/2019-02-02 13:17:35-05:00/,Added PlaceholderManager class. Updated IBM couplings file
Assembly,artiste-qb-net/qubiter,67cdb562dce12934b420328db1d904d3be662c17,2016-10-16T16:29:03Z,5f5a15e6bbfce9a06a13fc04078f9d5e0acbb02f/93c9fbcd15c071585a3419da6d33f110ba53adf8/efd62fcd78effc0bf2cc29028eebc28b9e41b27c/,2017-02-04 04:35:12-05:00/2016-10-16 12:41:32-04:00/2016-10-18 21:26:32-04:00/,"\right> and similar not recognized, back to \rangle

Signed-off-by: rrtucci <tucci@ar-tiste.com>"
Assembly,artiste-qb-net/qubiter,bb48a44962733f2fd31ab06d2b91f344a61b941e,2018-07-25T19:57:37Z,2768d5bd775d4206b66e7fd564a8aa0571104c52/,2018-07-28 11:05:33-04:00/,omission
Assembly,artiste-qb-net/qubiter,5930ed939fb60da435d04aea13705c060af28db3,2019-03-07T06:14:38Z,935098785ac910fa9afc483bc42b884bb7d069d2/64e7484d4e60a98d1d415e349299779b3ef491f3/8d44a2098c29160b09b6e0516371b0b3e7a548ac/10eb26b7df1cbe76cdeb382f713de7d59a3ef951/e592002498517c7e6778bb4d53620ded4507482f/7857d8c003a11e4313f8a92333c78b16dd6e83e3/d7ba96c958caa1708ae3ef09d3c84206ccb77316/87648659df8eae681fe61ee7911cfefbea506d88/52e90753ead34eace41f4ad363eacb98fc5df9e0/,2019-06-14 11:42:43-04:00/2020-02-09 18:30:30-05:00/2019-05-12 23:23:33-04:00/2019-03-11 10:52:31-04:00/2020-02-12 04:20:12-05:00/2020-02-08 02:07:48-05:00/2019-06-14 00:22:03-04:00/2019-03-08 02:38:10-05:00/2020-03-26 13:20:07-04:00/,"fixed mistake in SWAY. Now depends on only 2 angles, not 4"
Assembly,artiste-qb-net/qubiter,60816eb4fe366e5fe5797b6436b8a2e83ad700de,2017-01-03T20:53:24Z,7f6045003d313158bcc50f03df9586f0b4356b5b/,2017-09-27 23:03:03-04:00/,"enhanced readme

Signed-off-by: rrtucci <tucci@ar-tiste.com>"
Assembly,artiste-qb-net/qubiter,a2ee8282279e76e9734bfa4ee42761a294ff965e,2018-01-18T22:15:45Z,7a484f1fc97a285a7b7b905867731314bdb182b9/,2018-01-18 17:24:54-05:00/,latex tools
Assembly,artiste-qb-net/qubiter,483a9a8febf315103db390d14a5076ba13e1b612,2019-05-13T06:23:42Z,09a6d45138aae6467e394a4806cc79de3d8ba8a2/,2019-05-13 02:29:42-04:00/,dtype error
Assembly,artiste-qb-net/qubiter,0a444bcce3f93859dc3ab7850ce5d57fa752e0ef,2016-10-22T21:35:23Z,68729242bd72d4fc11a13c14569e6ddb41d3238f/,2019-06-14 18:33:31-04:00/,render all notebooks in folder
Assembly,artiste-qb-net/qubiter,d3eaa1108b28bf9c792e28c9af24545d6cd3ae6c,2019-02-06T17:15:22Z,350fcc4563e0a60ca1a13820f860f6aba9db48f9/f72a7ee826838c95df430a91c0937d59721f658d/7857d8c003a11e4313f8a92333c78b16dd6e83e3/d7ba96c958caa1708ae3ef09d3c84206ccb77316/680aab8c05dceeabc2f324a8070098c74faedee2/746481beb350a8193407d9697e886d86fadf919b/1f26b23e9733598351e795594346966e14508351/c211ab9a91b13f3377df32ff047258bee3516fac/0c3c794456d25c20d097a39376f7df9630490013/edb8f410d25a6b518ad0a580e66b30c74f4beb29/,2019-05-09 19:56:50-04:00/2019-02-20 23:25:41-05:00/2020-02-08 02:07:48-05:00/2019-06-14 00:22:03-04:00/2019-03-19 14:34:34-04:00/2019-06-29 22:37:53-04:00/2020-02-10 15:57:18-05:00/2020-03-25 22:50:15-04:00/2019-02-06 20:12:27-05:00/2019-03-02 16:09:37-05:00/,Improved Hello world jupyter notebook so it shows many more of Qubiter's basic features (like generating and plotting counts)
Assembly,artiste-qb-net/qubiter,1f16e0617b64bd8dd51a13493126755f56825eeb,2017-09-28T04:12:57Z,82ba7982ea591a17bde043a5fd96e02b8dc06d72/ea7af8f133fc1e824a3962ce25ef7637468bb31f/653988f4dce11447c4bdb7c0a7b71a9fe284d445/625cb2e727013891cf9da8a63f1a43600d081a62/,2018-07-18 13:13:07-04:00/2017-12-22 21:23:33-05:00/2018-07-23 11:51:04-04:00/2017-12-17 03:09:10-05:00/,fix translation to qasm notebook
Assembly,artiste-qb-net/qubiter,4a07898b65bd0cb5b547a16553334b12ef29276c,2019-03-08T18:26:47Z,a4d6ff908725b5467bf28b1cbaabf85e51c496df/680aab8c05dceeabc2f324a8070098c74faedee2/78ccc41cf9dc2b5793a1b2cb70749aaa278c7b43/d7ba96c958caa1708ae3ef09d3c84206ccb77316/,2019-03-17 13:20:11-04:00/2019-03-19 14:34:34-04:00/2019-03-19 16:47:16-04:00/2019-06-14 00:22:03-04:00/,Fixed thorny problem with naive minimization. init_st_vec was being overwritten each time simulator was run
Assembly,artiste-qb-net/qubiter,49345ae922983e26a71bec893a1ca6b8116e7384,2016-12-04T03:39:02Z,767365c3b030979059c5d21d3aac0e592a8a6041/acdf608065bb8b80b90c57d4683cdede72f2338c/7f6045003d313158bcc50f03df9586f0b4356b5b/80dd3e96565af6ada7abbff3655fc5adb79360dd/,2017-01-02 20:26:44-05:00/2016-12-04 13:13:44-05:00/2017-09-27 23:03:03-04:00/2016-12-08 14:14:55-05:00/,"fixed mistake in CGateSEO_writer, added get_random_st

Signed-off-by: rrtucci <tucci@ar-tiste.com>"
Assembly,artiste-qb-net/qubiter,f6645c2365b584e601e575432f9e0e58e18451dd,2019-03-08T04:44:48Z,1f26b23e9733598351e795594346966e14508351/2aedf9b0d2180ba698bf14f278b794d583c6bd52/e592002498517c7e6778bb4d53620ded4507482f/d7ba96c958caa1708ae3ef09d3c84206ccb77316/,2020-02-10 15:57:18-05:00/2019-03-07 23:50:27-05:00/2020-02-12 04:20:12-05:00/2019-06-14 00:22:03-04:00/,Changed name of function write_controlled_bit_swap(). This broke a lot of notebooks. Changing it back to original
Assembly,artiste-qb-net/qubiter,00c0364b17e989e1c02a5b9a69140eb8cd635e50,2019-03-23T09:11:49Z,dcf87233179b58206b26c8906a752c26ced2c0ec/23c65f402715fd3f866ce3ccf65453be570a105e/1f26b23e9733598351e795594346966e14508351/f0dbaabcfda8a4fa97e0454b39e7a46cf5d1a08c/,2019-06-16 01:43:35-04:00/2019-04-05 21:10:33-04:00/2020-02-10 15:57:18-05:00/2019-03-23 11:46:02-04:00/,"Made MeanHamilMinimizer_rigetti so that for num_samples=0, it returns exact mean value calculated with WavefunctionSimulator"
Assembly,artiste-qb-net/qubiter,23c65f402715fd3f866ce3ccf65453be570a105e,2019-04-06T01:10:33Z,bde94c45e8fbf7dd64d8bbf3b693031f4b79d7e2/6193697f831f62be4fd6245cc2c8be2eb1533807/7857d8c003a11e4313f8a92333c78b16dd6e83e3/d7ba96c958caa1708ae3ef09d3c84206ccb77316/dcf87233179b58206b26c8906a752c26ced2c0ec/1f26b23e9733598351e795594346966e14508351/c211ab9a91b13f3377df32ff047258bee3516fac/b0e0cd7ea5ad3e46f433673a2e79655a83e730d7/6f6a55568f5c63e6d70b6b40ee35c31365932a4d/d906751c3d058c84900b918440ac8fdfdd4a9552/,2019-04-19 14:04:42-04:00/2019-04-21 21:21:08-04:00/2020-02-08 02:07:48-05:00/2019-06-14 00:22:03-04:00/2019-06-16 01:43:35-04:00/2020-02-10 15:57:18-05:00/2020-03-25 22:50:15-04:00/2019-05-11 18:44:26-04:00/2020-03-26 03:39:10-04:00/2019-05-13 16:38:20-04:00/,"Drastically refactored MeanHamilMinimizer related classes and updated related notebooks. Same stuff, but split into a better, more granular class structure into which it is easier to plug-in the upcoming PyTorch and TensorFlow back prop enhancement"
Assembly,artiste-qb-net/qubiter,995d1c0aa2f91cafa0714c41a56461ec0332b9a2,2017-12-23T07:06:12Z,82ba7982ea591a17bde043a5fd96e02b8dc06d72/,2018-07-18 13:13:07-04:00/,fixed indentation
Assembly,artiste-qb-net/qubiter,705a21f97c15711764b754a00aff6ddb78ac93ee,2017-12-26T17:41:35Z,302b4bc475e418632d7506a35ebe3067f4bf572b/33048fd17e72008231c9d6d49e02dcd3ff8d670f/f6e5181e22a4c93f94393974c72fae8e2fc6af87/,2017-12-28 10:54:08-05:00/2018-01-27 13:13:48-05:00/2019-03-21 11:26:43-04:00/,added util_OpenFermion.py
Assembly,artiste-qb-net/qubiter,45f419f4ad593b52624c613745b761079cd18d14,2019-07-01T07:01:31Z,52d79baee6b826f25f00d65a9040cec5306f3ee3/,2019-07-02 09:40:59-04:00/,typo
Assembly,artiste-qb-net/qubiter,efd62fcd78effc0bf2cc29028eebc28b9e41b27c,2016-10-19T01:26:32Z,7f6045003d313158bcc50f03df9586f0b4356b5b/9bb7aa54eb9e5b59227318c3ea7cce6ac9bbbbce/d7ba96c958caa1708ae3ef09d3c84206ccb77316/746481beb350a8193407d9697e886d86fadf919b/1f342f44618a09d2dfe15aa4c4070e120ced2154/2529df08ef36db01b4971a3025f658aaab138320/767365c3b030979059c5d21d3aac0e592a8a6041/81954c327e0e49c7994e44b324ced5d06198cb3f/,2017-09-27 23:03:03-04:00/2017-03-01 18:17:52-05:00/2019-06-14 00:22:03-04:00/2019-06-29 22:37:53-04:00/2016-10-18 23:13:54-04:00/2016-10-18 22:09:09-04:00/2017-01-02 20:26:44-05:00/2016-12-01 12:13:48-05:00/,"Learned how to put \newcommand in  jupyter notebooks. Added probs to pp_array

Signed-off-by: rrtucci <tucci@ar-tiste.com>"
Assembly,artiste-qb-net/qubiter,3217fffe9317f19637e9cdceb88ec172f988a188,2016-10-22T21:15:27Z,0a444bcce3f93859dc3ab7850ce5d57fa752e0ef/5f5a15e6bbfce9a06a13fc04078f9d5e0acbb02f/,2016-10-22 17:35:23-04:00/2017-02-04 04:35:12-05:00/,Readme with links that render notebooks properly
Assembly,artiste-qb-net/qubiter,75388f67d5666dd74791f47ebf9201121685869a,2017-10-01T00:00:34Z,935098785ac910fa9afc483bc42b884bb7d069d2/302b4bc475e418632d7506a35ebe3067f4bf572b/33048fd17e72008231c9d6d49e02dcd3ff8d670f/e592002498517c7e6778bb4d53620ded4507482f/f002ed4ebc8e1db6ffc4c0bba23496c72c26cc21/36b162ea4689b66ebc50c58dc21eea828367b9ad/680aab8c05dceeabc2f324a8070098c74faedee2/351a1a934d58567465e5a026f9671621613e8956/b19eca7aef458795774ac7ea23a60329fa6ab0d1/7857d8c003a11e4313f8a92333c78b16dd6e83e3/17b2b17976a4c68940cedb8ae3ac88e037f1fd29/b6897fd4ed82856cedf9d490eaacba372dc01bc2/69fcc45cc71f6c7af9eb52f6f106b705bb81f8be/f851d219f1cbb6ab60f170659dc57a6af08bb9ec/d7ba96c958caa1708ae3ef09d3c84206ccb77316/746481beb350a8193407d9697e886d86fadf919b/2c13bc1633d20dbff080798a2238e67bfc002ada/1f26b23e9733598351e795594346966e14508351/d3eaa1108b28bf9c792e28c9af24545d6cd3ae6c/b4ed73b14e2efd6bd05f1e44989c3d8113b7ec2b/6f6a55568f5c63e6d70b6b40ee35c31365932a4d/a35ed49ac6fa1d00e9c03726f265539469cbd4e6/4ad435d3f67800a8744a326f089ffa98ce8b6060/2887c6c1dc802599d54ba9db31af7fc1c9d0bb10/b67e7168e0d01471815027aa21e1bb1779ea318f/c211ab9a91b13f3377df32ff047258bee3516fac/dcf87233179b58206b26c8906a752c26ced2c0ec/8f806abdfe360feaef7ed0c011742b6ddf3d69aa/0c3c794456d25c20d097a39376f7df9630490013/,2019-06-14 11:42:43-04:00/2017-12-28 10:54:08-05:00/2018-01-27 13:13:48-05:00/2020-02-12 04:20:12-05:00/2019-01-14 15:37:15-05:00/2020-01-17 22:56:34-05:00/2019-03-19 14:34:34-04:00/2018-01-26 00:12:24-05:00/2017-10-05 15:45:17-04:00/2020-02-08 02:07:48-05:00/2018-11-03 22:28:07-04:00/2019-01-15 01:52:37-05:00/2018-01-25 19:28:57-05:00/2019-01-14 22:08:51-05:00/2019-06-14 00:22:03-04:00/2019-06-29 22:37:53-04:00/2019-06-22 07:42:00-04:00/2020-02-10 15:57:18-05:00/2019-02-06 12:15:22-05:00/2018-07-25 12:31:04-04:00/2020-03-26 03:39:10-04:00/2017-12-22 13:55:48-05:00/2018-07-29 15:14:25-04:00/2019-02-11 12:33:35-05:00/2017-10-02 19:35:30-04:00/2020-03-25 22:50:15-04:00/2019-06-16 01:43:35-04:00/2019-02-13 11:23:31-05:00/2019-02-06 20:12:27-05:00/,"gave StateVec class a constructor

Signed-off-by: rrtucci <tucci@ar-tiste.com>"
Assembly,artiste-qb-net/qubiter,afc92b2be659b81fee69da6c3bb8286692eb2775,2018-01-26T03:10:06Z,351a1a934d58567465e5a026f9671621613e8956/22dfc34794bb14781bfe2666d91db95a226f8973/b6c7121b3f8327275a7e04a5f186ea01ad9ce5b4/1186fb02c3fe425419356be82e153b28aa9183c2/,2018-01-26 00:12:24-05:00/2018-01-26 21:34:47-05:00/2019-01-18 12:08:15-05:00/2019-01-16 12:15:09-05:00/,Qubiter_to_IBMqasm2.py now comments out global phases when translating English to IBM qasm
Assembly,artiste-qb-net/qubiter,b0e0cd7ea5ad3e46f433673a2e79655a83e730d7,2019-05-11T22:44:26Z,8d44a2098c29160b09b6e0516371b0b3e7a548ac/0ad841410a14973b847c3e8dec89b8831c2a9f6d/d7ba96c958caa1708ae3ef09d3c84206ccb77316/dcf87233179b58206b26c8906a752c26ced2c0ec/1f26b23e9733598351e795594346966e14508351/d906751c3d058c84900b918440ac8fdfdd4a9552/,2019-05-12 23:23:33-04:00/2019-05-11 19:07:31-04:00/2019-06-14 00:22:03-04:00/2019-06-16 01:43:35-04:00/2020-02-10 15:57:18-05:00/2019-05-13 16:38:20-04:00/,fixing TensorFlow simulator so it can tape properly
Assembly,artiste-qb-net/qubiter,b6540b04224feb0ab68cbeb6d153a41d0a94efb5,2016-10-08T04:31:10Z,70df0a76bfec9b5735684b173d16ea1760cd6c84/86721215ea820925ee9e040a8bdb952424980dc1/e592002498517c7e6778bb4d53620ded4507482f/72b344dca4e67c179194d19b526f0ae65035da60/,2016-10-17 00:44:31-04:00/2016-10-16 11:48:50-04:00/2020-02-12 04:20:12-05:00/2016-10-08 01:07:11-04:00/,"typos phase_est_iterative notebook

Signed-off-by: rrtucci <tucci@ar-tiste.com>"
Assembly,artiste-qb-net/qubiter,a6097e48939df0edae7ee330c93139a59561aa72,2019-01-11T04:45:04Z,1186fb02c3fe425419356be82e153b28aa9183c2/7857d8c003a11e4313f8a92333c78b16dd6e83e3/d7ba96c958caa1708ae3ef09d3c84206ccb77316/c6d35761925a423b9899b992c26b02d01b2f70f2/ea5b23ec810aacd8a5e31aba9f659fa2ba8ad4dd/b0e0cd7ea5ad3e46f433673a2e79655a83e730d7/0c3c794456d25c20d097a39376f7df9630490013/,2019-01-16 12:15:09-05:00/2020-02-08 02:07:48-05:00/2019-06-14 00:22:03-04:00/2019-02-06 17:39:05-05:00/2019-02-24 03:59:37-05:00/2019-05-11 18:44:26-04:00/2019-02-06 20:12:27-05:00/,"minor changes, reran each class to check for bugs"
Assembly,artiste-qb-net/qubiter,91e09ce449d0f59266cbda5068a53281649ee521,2019-01-21T00:39:22Z,7857d8c003a11e4313f8a92333c78b16dd6e83e3/37ff0a56cf94741546fd9073454795cd9e41bfa8/d3eaa1108b28bf9c792e28c9af24545d6cd3ae6c/,2020-02-08 02:07:48-05:00/2019-02-04 15:05:09-05:00/2019-02-06 12:15:22-05:00/,new txt files in io_folder
Assembly,artiste-qb-net/qubiter,903888afa63867315376fb8942cb487271ecd3ce,2019-04-26T06:02:44Z,e592002498517c7e6778bb4d53620ded4507482f/7857d8c003a11e4313f8a92333c78b16dd6e83e3/d7ba96c958caa1708ae3ef09d3c84206ccb77316/1f26b23e9733598351e795594346966e14508351/7b9de1f0fee1a72c699c563f3c2aa75942d2982a/7b638592fff90412f91b1cdef0c44915e562cecf/,2020-02-12 04:20:12-05:00/2020-02-08 02:07:48-05:00/2019-06-14 00:22:03-04:00/2020-02-10 15:57:18-05:00/2019-06-14 12:43:07-04:00/2019-05-07 22:20:36-04:00/,added jupyter notebook Stairs_ckt_its_gradients_in_rigetti.ipynb
Assembly,artiste-qb-net/qubiter,f6e5181e22a4c93f94393974c72fae8e2fc6af87,2019-03-21T15:26:43Z,3947c630165a4bcd9c0e452b3bb170573fadef7d/e592002498517c7e6778bb4d53620ded4507482f/00c0364b17e989e1c02a5b9a69140eb8cd635e50/f0dbaabcfda8a4fa97e0454b39e7a46cf5d1a08c/d7ba96c958caa1708ae3ef09d3c84206ccb77316/b37065e324e8d578e3a7409b6793bc2b03b1703b/23c65f402715fd3f866ce3ccf65453be570a105e/b0e0cd7ea5ad3e46f433673a2e79655a83e730d7/79532f7a9ab1a7131ce5523173ef28c99b5f409a/d906751c3d058c84900b918440ac8fdfdd4a9552/9f9065d88f07b2c7a333ac847df336262a56a006/,2019-05-10 20:38:29-04:00/2020-02-12 04:20:12-05:00/2019-03-23 05:11:49-04:00/2019-03-23 11:46:02-04:00/2019-06-14 00:22:03-04:00/2019-05-09 21:34:09-04:00/2019-04-05 21:10:33-04:00/2019-05-11 18:44:26-04:00/2019-03-21 15:40:27-04:00/2019-05-13 16:38:20-04:00/2019-05-10 20:22:40-04:00/,Finally finished enabling qubiter to use Autograd (the original one). First stable? installment of that update
Assembly,artiste-qb-net/qubiter,be9c48a110fedd121a14d7f6bf09f9c85ec6a034,2017-10-02T23:51:30Z,d7ba96c958caa1708ae3ef09d3c84206ccb77316/,2019-06-14 00:22:03-04:00/,TYPOS
Assembly,artiste-qb-net/qubiter,0e5db32edcb057eda013c9eb46bb6e12569d393d,2018-08-01T00:15:50Z,dcf87233179b58206b26c8906a752c26ced2c0ec/7857d8c003a11e4313f8a92333c78b16dd6e83e3/3de15b1681ff7ebc41038a9c852d676884cb149a/1f26b23e9733598351e795594346966e14508351/,2019-06-16 01:43:35-04:00/2020-02-08 02:07:48-05:00/2019-01-10 22:50:59-05:00/2020-02-10 15:57:18-05:00/,Added examples to main() of SEO_reader and EchoingSEO_reader classes
Assembly,artiste-qb-net/qubiter,2aedf9b0d2180ba698bf14f278b794d583c6bd52,2019-03-08T04:50:27Z,e592002498517c7e6778bb4d53620ded4507482f/d7ba96c958caa1708ae3ef09d3c84206ccb77316/,2020-02-12 04:20:12-05:00/2019-06-14 00:22:03-04:00/,swa_ back to swap
