project,BugInducing,InducingDate,BugFixing,FixingDates,InducingMessage
m-labs/artiq,e50661dac46cac6fdd1ec5fe8cf42742dfde88eb,2015-04-04T22:55:20Z,9ab63920e0e563b20218cfd4493d1ad5d8b4b8a8/4c10182c9fcc7faaae6b97c10328eca128440e27/cd249b2f6615b8aac62b7a9b4e7fe0dd072ab7a7/b81151eb42669fa6eb3181f4dd31b542fac06ec6/,2017-05-15 17:17:44+08:00/2015-04-14 19:44:45+08:00/2015-06-22 19:03:00-06:00/2015-06-02 17:41:40+08:00/,"pipistrello: fix dcm parameters, move leds, fix names"
m-labs/artiq,0443f83d5ee31cc532bba2f1d0b4948dd81e2fd9,2016-11-23T02:48:26Z,4422b6902a98398f267b59c5a02bcec782833070/,2016-12-09 19:23:06+08:00/,runtime: support for targets without RTIO log channel
lneuhaus/pyrpl,c4b99263bd92d1f760a75a610340b8e544db99c4,2017-04-02T11:25:16Z,efd247efeb7d4a1ca7b21a21a0c746f9b8804458/3ad9c17713f9212c17d54ea8d28e679a6ded6ed1/,2017-04-02 13:56:24+02:00/2017-04-02 13:51:22+02:00/,better commication time info for travis
BBN-Q/Qlab,e5f404419aa972236ad3be1c55d28c16d98705f7,2011-12-19T15:16:45Z,6edeee7d2c1ccdaf5cc53de7e0ce0adf3cfff300/0a5d8669391d2417963aaffb3fa987ac1b411614/cc524c9d9859777c054175f2f34a08da341694b4/2dbb385ff2efbe000203c10f50845a342c6a9640/6e1ff4c6adbd7b8e77ec15ab9ca794da887ebdaa/1ef30f0cc28dab681474835099693136386e1e52/,2015-01-12 07:29:30-05:00/2012-02-08 21:42:37-05:00/2012-10-29 11:31:44-04:00/2011-12-20 19:34:29+00:00/2015-01-16 17:59:33-05:00/2012-02-14 11:16:13-05:00/,"Changed default units in T1 and Ramsey fitting to us. --CAR

git-svn-id: https://qubit.bbn.com/svn/MQCO/trunk@255 005577ff-ac90-44ea-9eee-c3a23b7cba77"
m-labs/artiq,41adbef9a9d81e274133b0c58beebbae2add883b,2018-02-17T09:41:16Z,6ae1cc20aac57abb9fbfdb9e32f06a2a8fb1b92f/,2018-02-18 12:35:49+08:00/,conda: bump misoc
m-labs/artiq,6bea253f82604f4d904664f37c00c81cb249272b,2017-02-02T12:53:39Z,9501d37378f2998bc250edd71de55526d2ee624c/,2017-02-18 17:24:46+08:00/,firmware: fix misleading si5324 comment
BBN-Q/Qlab,089197413baff323f9ef461b20b574b5057f7492,2012-07-04T21:47:20Z,57a61f8668ae5481847be15f4f44657bdffffad1/bb8d97fcbc3797a4f8ba92b5694436063e3e938e/d539de3c2dec78a230da4fd1dde76fbed79ecdad/65574a66e139a4927757ddc13e9e43d42b3a19c5/805f3522d9810ae7737d1bde446e526ee62b7aa1/8f3730dd953bd64e0153fd5a68648d649b645ae4/b4e5fc5b8cf2d0ccb5cc2cffceaa51f644774865/2692405fb0998ba9eb7309ee27c7c60446b0feff/6395f40ec7f5586804467691cd0e2c3f4ca98bf3/a004a05cea8077aed5f6077d1b33adf38fe1bb34/5b27c7c2283e91ec23762532482a910e7528228f/b6bc522889f8aeb317965ebb19155ea9649e5129/,2012-07-16 15:54:25-04:00/2012-07-11 14:25:51-04:00/2012-07-07 10:20:10-04:00/2012-12-19 14:48:07-05:00/2012-07-09 16:24:51-04:00/2013-01-11 07:55:59-05:00/2015-03-26 09:45:10-04:00/2012-07-08 11:01:28-04:00/2012-07-17 17:15:40-04:00/2012-07-06 11:36:30-04:00/2012-07-05 18:00:50-04:00/2012-07-09 12:06:08-04:00/,"Few new base methods and rearrangments.

Added setups for VXCO and PLL so now loading bitfile, programming PLL
frequencies all works.

Moved connect and init methods into APS class.

--CAR"
qutech/qupulse,b4304afef85ef2e20e9a17902e77ba5ef6104193,2016-08-02T12:04:51Z,292c83dd1e07551a3a4fd7ab112ae32b4d1f51a5/13eabe8c7ad569df17d9034889dfc575cc936f73/,2016-08-02 15:03:48+02:00/2017-05-19 10:54:13+02:00/,Fleshed out a test for MultiChannelPulseTemplate
BBN-Q/Qlab,c322045b84c5d0400421dc8d68dbceaf0792c85f,2015-04-29T19:32:10Z,c662454d24c0e2af5685eaaa261ffa5bac914687/bf92ed0332ae8ea66aacf9bf6ff08a3025203061/fe092032c8c5c07416ad3b8783ea4f350fc57d76/ffd2731e19922125128f96d305c502a97c3a9600/89bf103560cbc7ed1b37f89c4c0157edb327fe2d/36e87b583149da278cfce1169ecb5000950813ef/3fcc4d5bf44eaecb77d0aa157397547889424bad/039643fcf0973bd54f9966fd9305beee6e80bddc/9a6832fed7196f7b31c1e210e40d0195ba6a39c6/,2015-05-05 14:59:54-04:00/2015-05-05 15:01:39-04:00/2015-05-05 14:57:23-04:00/2015-05-04 11:20:58-04:00/2015-05-04 15:05:14-04:00/2015-06-02 15:07:41-04:00/2015-07-10 15:48:16-04:00/2015-09-04 08:59:42-04:00/2015-07-02 17:21:57-04:00/,"Revert ""Added QuickPicks to saved settings""

This reverts commit 14a1d92e024a621feca06c1620fa1b534f981b88."
m-labs/artiq,9c41f98d70141296a629db8a3a8148d1fc5f94bb,2014-11-29T03:19:03Z,eaec519ac854d31c475666e091a501a7ad2a9557/,2019-04-19 23:43:14+08:00/,lda_controller: fix memory leak
BBN-Q/Qlab,3fcc4d5bf44eaecb77d0aa157397547889424bad,2015-07-10T19:48:16Z,d2e58adbe23f4509020cfffbbf68d4679330e4f4/9aa734bc0bcc21ecbb8a3e3b963830973dbf8ca1/,2015-07-16 15:23:56-04:00/2015-07-16 15:36:49-04:00/,"Should not have to optimize integration length with matched filter

--CAR"
m-labs/artiq,d66117ed9996bbe0ce99fae924a7496c6f31dc6f,2015-06-08T09:54:39Z,b7de92e96c1ccf58db6943aa8298cd7a6414b839/6c094b500de30885e47a67d53ee368db01b3b8d2/,2016-02-02 18:41:57+01:00/2015-06-08 17:56:44+02:00/,pxi6733: cleanup
m-labs/artiq,734fa593e4d8d5cc780d5d9de6c14fca732a7c85,2016-02-14T13:20:45Z,1cfca74fcb5369bb7fafa18e9fc0b5ef3cdc812d/,2016-02-14 13:35:40+00:00/,conda bitstreams: depend on artiq 0.1
zlatko-minev/pyEPR,e1f39ece3b54c9985b4c32a785310c03e9c80ccc,2020-02-13T07:03:48Z,ab58a62d9577184039edc958f5769513d264d939/4eb3a90716e420f71116e11cab0c768707694300/2f029d8b3fbb5bfde1cd16713f121adb7b64e5f0/1b7096f025a61a0f267271c35f6eb3f6dd7ffabd/be04644e64c2770b716ba0b0560287b4b07692e0/1c9f3cdfd7340e5506c29af39a4b62dacf6cd103/,2020-02-13 20:28:20-05:00/2020-02-19 02:42:45-05:00/2020-02-19 18:42:07-05:00/2020-02-19 21:25:35-05:00/2020-02-18 18:20:36-05:00/2020-02-19 15:12:37-05:00/,"Fixed bugs in capactive additioin to analysis. Added full handling and new renormalization procedure. Still in text mode, bugs possible, the P_capacitive is not yet funcitoning"
lneuhaus/pyrpl,cd1ef0559c3cd0f6d0f240c13ba6684f99acef60,2017-08-17T14:16:29Z,69a0e004750452470c05ee969172eece7a606da6/cccffbe8ac839a2aa8e02378b262fddf217568b4/f3bab39fe4e87589c2cf6efe36a7187b68c8d51b/,2017-08-24 19:13:15+02:00/2017-08-17 16:43:03+02:00/2017-08-18 08:52:49+02:00/,Fixes #107 (validate_and_normalize unittest) in test_load_save for convenience...
m-labs/artiq,ecdbf2ae0867234a0fc27c9fe03dc82f00cd608d,2016-05-16T09:45:13Z,88d6d0db06b13b650825e31743bbd84429285916/,2016-06-21 13:14:22+02:00/,browser: wire up activate in list
m-labs/artiq,cda4a0765d742bfcfc199b0f87eee384291b1c15,2016-01-26T22:21:10Z,93f4f31f4548726c1d9cb113d36ec351971f948b/3fd6962bd2b34707679e313b8502a8bd557b7dc1/55006119c8fb2cd62d51d7be2cc0508dd1ebc671/155c2ec2ef80d845ef8c495bf94d814f4398f970/107e2fedf4ac95f999f61d85c47fd61609f76d62/f2c1d32e54e4a2a5a51952d67e96426d3b0a1de8/c7c8ad126fbc9a8b73479697cf47491704656138/eaa1b44b00ddc9a8037ec60c8db9622112b6d860/4707aef45cbbb560bb874165e2f721093510d7e9/fd00021a520df7f6e84c6c4e15b1768836f56ebd/1b7020dff36a7412f2dba05290219d073b72e4c6/114b305203e0a842929a8bf6bcd3fcc238e050c8/f78eecb81b0f7c21e3929d58d27db7fb8e81c5ec/,2019-04-20 00:25:44+08:00/2019-11-10 15:55:17+08:00/2016-02-01 01:52:31-07:00/2016-02-18 12:41:08+01:00/2016-01-29 17:20:07-07:00/2019-01-11 20:47:47-05:00/2016-09-14 11:22:07+08:00/2019-02-02 16:34:38+00:00/2019-11-14 15:21:51+08:00/2018-12-01 18:06:53+08:00/2016-01-27 18:45:08-07:00/2016-05-22 16:36:29-07:00/2016-01-27 14:24:32-07:00/,artiq_ctlmgr: refactor into artiq.devices.ctlmgr
m-labs/artiq,43a05c783d542c905f16859f99d031c9e208c29f,2015-03-11T18:06:46Z,7770ab64f288bb42733841ca028ca5d3bda98cc8/f552d62b6987fa33068bcfe7c73a914eee013b2c/432c6b99e226b077ab77d96226b8aeb182627ea1/d87042597a8b44fd29beeec951a8c5a77c868791/96a5d73c81f01891e606509bac055aebdd2e2622/b74b8d58267ca295d873c9d552843b13c78e0254/7955b63b002011497b05f715bb0c7eec4ba01a65/,2015-07-14 23:43:08+02:00/2015-10-03 19:28:57+08:00/2017-03-27 17:53:07+08:00/2020-06-15 00:23:48+01:00/2015-07-09 13:18:12+02:00/2015-05-17 16:11:00+08:00/2020-06-15 00:37:07+01:00/,worker: split write_results action
m-labs/artiq,c7205ad82f1b7005a37daa01af953c9a50fabb39,2019-03-23T04:37:03Z,a8cf4c2b18fd76b9dadc937e9547afdbbfb7df1b/4df2c5d1fbc88ca957e2e064501d8e22bd61b787/5ad65b9d30112d2e8373c362ad0b055ebcb51b3d/7cd02d30b7b56c9e101dbb72ed64b5b67096425d/,2019-10-06 13:25:30+08:00/2019-10-08 12:30:47+08:00/2019-10-06 18:13:27+08:00/2019-10-06 17:59:53+08:00/,sayma_rtm: preliminary v2 support
BBN-Q/Qlab,cad0edb82eb00e45a5d7ca1ed6db7a3a643ebcf1,2012-07-02T17:57:59Z,15fa9e51be2158e394c7da54e74d39c448e42e63/fff8337f99fbf821b8fc8f4ecd3cc5aa683396f3/4953d10a0d4409d911236b4322b08d16bfd2d847/cdb07c63a5e523deb7f04d10e695735eaced7702/81990e3ee58501e68be3ce55fdbcf9a914623c4a/,2014-02-16 06:53:33-08:00/2012-10-04 15:46:03-04:00/2012-10-05 13:57:33-04:00/2012-11-14 22:33:50-05:00/2013-01-07 11:21:02-05:00/,"Properly subclass lib.uWSource for all sources.

--BRJ and CAR"
m-labs/artiq,04ad2670555751b04604b3069c8a90550a513f37,2017-02-24T18:57:29Z,2a81819eb0d38c992777473e34b8643a4aea6aec/13c6e96760d8486b8ba0349a843066a05a9ecccf/b8b9fa51bd1e495cebb7a9b119249e7342fa3f8a/5d3b00cf12610b438cbd7687d6c4ce7c92318353/479cb9a857987d6daff74dbc7391dc3f19ae91b2/,2017-02-25 17:54:14+00:00/2017-02-25 00:10:40+00:00/2019-06-17 06:43:34+00:00/2017-02-26 02:50:20+00:00/2018-05-15 13:27:23+00:00/,firmware: rewrite the dynamic linker in Rust.
m-labs/artiq,0b05b54a87077014561135cbbdd6840213ba9a9f,2015-05-27T11:25:50Z,139072d402d00a9fc78d92fbc0d21ab44e217ec8/06badd1dc12595deaa12ccf2f4731acdef7cfec9/84de2fb28bf47dc4e781f0a0181c6a29711f0d09/8b02b58a772bd11495698c0868b495db9029b543/048782e26cd99f0fd34af7e3cd1d82e3e97db5f6/d94f0211a628fe6f7fadd897e7b61afd92bdbeee/6ff2e1a0833dabfec3c0b06cbb63c71b34622fd7/21d88d834535cbbd5d74b81d4d5e94ad019a6361/fbe4d96572372836b7c7a47e2c8d99275ac54bf7/32d141f5ac8e76ae58062b9a2f06b8093b70728f/737f6d4485eda029e3ac023c27cc153f17a78cc3/4ba4e9c540bc4325b27e98bb298768ee74640efd/7ed8fe57fa197f5f5e3190d8f89c552c7908ce9e/,2015-10-06 13:50:00+08:00/2015-08-10 21:58:11+08:00/2015-07-15 11:08:12+02:00/2015-07-12 14:50:46+02:00/2015-05-29 20:16:47+08:00/2015-10-06 13:35:30+08:00/2015-05-29 19:43:39+08:00/2015-06-03 15:23:34+02:00/2016-01-25 14:48:58-07:00/2015-07-13 22:08:20+02:00/2015-05-28 17:20:58+08:00/2019-01-19 21:36:42+00:00/2015-08-07 15:51:56+08:00/,test: add scheduler unittest
BBN-Q/Qlab,0c7d50fa7e30fb25c3323cc2e474a3a45060d6f1,2012-05-17T18:50:28Z,ae4e0f33d2299f2e1cc475da7c623168a437c995/b4e5fc5b8cf2d0ccb5cc2cffceaa51f644774865/,2012-06-28 13:38:29-04:00/2015-03-26 09:45:10-04:00/,"Merge branch 'develop' into feature/APS_HDF5_Layout

Conflicts:
	common/src/+deviceDrivers/@APS/APS.m
	common/src/+deviceDrivers/@APS/mqco_aps_latest.bit
	experiments/muWaveDetection/APSTest.m
	hardware/APS/python/APS.py"
BBN-Q/Qlab,56f21e26b842e6c3da0c6a081e84e39523ab387e,2012-06-27T01:43:51Z,bb8d97fcbc3797a4f8ba92b5694436063e3e938e/d539de3c2dec78a230da4fd1dde76fbed79ecdad/75e6c1ec2a9b7eb672baf5d25b1132605190e9c1/32d81b2ccad1781afab2a0cae799c1dbc2cf56b5/805f3522d9810ae7737d1bde446e526ee62b7aa1/3ad8304534f56c00c102a94b546b9cbf4414a225/b4e5fc5b8cf2d0ccb5cc2cffceaa51f644774865/2692405fb0998ba9eb7309ee27c7c60446b0feff/a004a05cea8077aed5f6077d1b33adf38fe1bb34/a3a961ae8de5073fc5808d3887cce82cb1b0cf1b/ba85182e15eca8f760e0dd8578996a8586f1fcdd/,2012-07-11 14:25:51-04:00/2012-07-07 10:20:10-04:00/2012-06-29 09:45:17-04:00/2012-07-02 22:45:53-04:00/2012-07-09 16:24:51-04:00/2012-07-06 11:26:46-04:00/2015-03-26 09:45:10-04:00/2012-07-08 11:01:28-04:00/2012-07-06 11:36:30-04:00/2012-07-03 21:42:33-04:00/2012-07-07 16:34:04-04:00/,"Got things compiling on Linux but not working.

--CAR"
m-labs/artiq,4c1e356f6794721c0116d7996815f1762712c928,2018-04-23T16:09:39Z,37c186a0fcd93ff50074dcd978ca851ecf1dc3b4/56074cfffa54a689c98002a4cc26a73a7705a558/307cd07b9d6caf09b3f37477aa2287c4a14a9a92/,2018-04-25 13:44:52+00:00/2019-11-19 17:12:23+00:00/2018-04-25 21:26:07+00:00/,suservo: add pads rewiring layer for eems
iitis/QuantumInformation.jl,c4948b8198a0eff72c5f0a3c64cfc9d6ca37b1ef,2018-05-18T13:51:20Z,66a2cef3b29057a60f46ae093f0b1bb0d7dedf66/c7a3dd150db83f90653384aaced036dfb0e29bde/d80d41ba5536acbccee0b92e91c5d9f004c8ddbc/1a7b052c6aaceb4ac294bbf26d199160f57b5bf9/8f3477e52df57c9b6a0c87b3f4fdf1384b7d2875/cb884bc48433d35e14715301417f3c66841276f1/e11602fbc4c85721f23fef7c917347bb61fd5f3c/eab948fca511af7eb938ff1653bbdbed03e57ae1/,2018-05-28 18:28:51+02:00/2018-10-02 16:52:58+02:00/2018-05-18 17:35:04+02:00/2018-05-18 16:16:32+02:00/2018-06-24 23:04:50+02:00/2018-05-18 15:57:31+02:00/2018-08-30 12:43:53+02:00/2018-06-25 13:43:15+02:00/,ptrace tests
lneuhaus/pyrpl,9e0a0ff7daca1726e58f458410d846f75a7771fe,2016-06-01T13:36:36Z,1758692cf6c631cb8a780a79b396e3934536510e/9fe332ff7ac16e1cce8e5e203ca69775035455e3/75d8a337e91ccd9761fa1a6a06b7460f634c6010/9751693c07aa7885dcdce7d749cea5893c9b4726/a5227e53b5daea6b7d93e81c0c38266f7734dc1e/b37b1bac5e49c813438c1b89f410fb1de0e393d9/30c8190cdb682c05015358e702c003169bb63569/10e59a22956b69850b6d123807fe2ec2aa199108/9631c853ffa351e4769bdb9ca633d5c307aaee34/ff9b585efe425cff52c9bc79318aa7287ddddbe2/92a589ac40a410d0b069e83f08bed5dec6a16853/9ccad2382c6a74aa3b11a7dfd1aaeb40790a70a2/114b15e65a172b22f1842852d91c6f9ca28fe2c8/f9273040080f675f3b62a021c04c32bc0478b2fa/b068a47937f1507e270afc73efe91dd2dda60c4b/9c31c93833e7e053416dce27e117f2d104b576e1/36f86fefe3fb1637f2a2cfe90439c5d3ace72b2d/823970b0d719b2bd7aa76764e3b2ea92d0e99241/fe345712fb1a7dd325da4b18ff19015461502650/f825cd9ceda2789e6bdb29fa18a02f3cac715907/b9924e3b5b4e0ce923db0c34d04f8fb03c3203bb/ca1b7be2ffbecddc93237b427ad51929f1dd892f/27a0ba5dfceca7b08f178801bec618541a26023d/b5e1fa33bbe6ab2c2a9530d2369badb4aabbf174/82281094caf0409c24494e9bc3cf5bf10535eda5/f38c76a71d09f2c0e8e907f1295b073e71958334/157060593b20848ff2c4ff273581328c08a393eb/8381549c5f124231cf7ac179b5ce1535be1e4eb2/540d78275fc3434dc881acd8268472f7f051e170/82452527a9e3aad16738600ae20c502cb16d5ca7/0bed3eef2a4f23f15c8cea229f62f9954b056392/3c04ee793678134fef3894283b1b859473742140/e204c3e4901d42ce5f7ef7423e18cb0c877049fe/fb5c5e9a976a98440c53af91ca269451b9de1fdc/1072a377a7a7c43ca5cfdd77f64104d68e9274a6/,2016-07-01 01:36:38+02:00/2016-06-20 09:17:57+02:00/2016-06-28 21:19:18+02:00/2016-11-10 00:04:33+01:00/2016-11-07 20:25:50+01:00/2016-06-29 14:14:32+02:00/2016-07-06 17:53:26+02:00/2017-03-06 20:15:29+01:00/2016-07-06 14:49:34+02:00/2016-08-18 19:31:36+02:00/2016-07-01 15:00:12+02:00/2016-11-07 15:23:15+01:00/2016-11-30 11:30:49+01:00/2017-01-16 19:11:46+01:00/2016-07-12 09:56:47+02:00/2016-06-24 21:32:41+02:00/2016-07-05 17:50:33+02:00/2016-06-26 10:58:16+02:00/2016-11-18 15:00:35+01:00/2016-07-05 17:01:03+02:00/2017-01-25 19:16:30+01:00/2017-03-24 13:43:03+01:00/2016-07-01 11:10:45+02:00/2017-03-15 16:11:14+01:00/2016-08-13 18:03:45+02:00/2017-04-01 16:45:39+02:00/2016-07-01 11:09:04+02:00/2016-07-06 16:37:42+02:00/2017-02-05 00:55:20+01:00/2016-11-19 18:38:05+01:00/2016-07-06 20:48:34+02:00/2016-07-04 23:32:38+02:00/2016-06-29 14:37:19+02:00/2016-07-04 22:41:41+02:00/2016-11-30 22:50:04+01:00/,"Spectrum analyzer (#31)

* adds skeleton for spectum analyzer

* Scope waits long enough during pretrigger in FPGA. Unit test for scope-asg OK!

* .gitignore OK for file pyrpl/fpga/red_pitaya.prm

* solves the bug of setup with ""immediately"" by waiting for pretrigger data

* scope gui improved with settable properties

* gui for scope is so sexy!

* git ignore modified

* git ignore modified

* corrections in merge master+spectrum analyzer merge

Actually rather: Scope gui
Spectrum analyzer yet unfunctional

conflicts resolved in
# Conflicts:
#	pyrpl/redpitaya_modules.py"
BBN-Q/PyQLab,a7c90872ee435f9ae07c8b5aea882d17637e9671,2016-05-24T00:10:15Z,c7aedc1f02498e014232d5bbe8e99bf579ac0faf/,2016-11-01 21:49:08-04:00/,"Fix some GUI issues when changing channel mapping.

Attach channel object rather than label."
m-labs/artiq,b51910fa42c31bfca18bb3ccd425727310479905,2015-10-12T11:32:16Z,d446a3293ec2869aef4b2ec846b553975a38a01d/5ccca74a3f4f92104306fa350a5bf97b21a2f2b4/78513916660b990b6abd79333ef3bc3b1fc5790c/cd757c0f160a3e5661624b9a624e54a4b6df18dc/,2018-05-16 13:50:44+00:00/2017-05-22 15:45:45+08:00/2016-05-28 12:57:04-05:00/2017-05-18 23:14:20+08:00/,"compile,coretool: use new dataset API"
lneuhaus/pyrpl,23a80898a00add850554df83dcb02d2e0dbb9032,2017-04-01T14:33:07Z,b3e70c093487bbe14870891268edd40cdad8403c/,2017-04-02 19:14:18+02:00/,might also run on python 2.7 now
m-labs/artiq,c172ec6de9e436d3dcc5758880d8cda2484c0450,2018-08-13T04:12:36Z,88b6496c8c73818a5970e6e015951d766de8c26d/b219f8b5c7127f5367e515872aa85378cab451d4/,2019-05-19 16:30:10+08:00/2019-03-08 19:47:24+08:00/,artiq_flash: target Kasli by default
m-labs/artiq,696bceb406f683e60947d331b589492c83f4b710,2015-07-25T07:08:27Z,c3f99eda8f65221c9d96b6ff11f99661fc3ef8b7/f872d92d2260cefc810c16b8d65a5994da1bbe1c/f57145c4f33fd407acfb79b3cdcb98936a9b1f02/ab749560c23ab93d089398f540b5318c67417039/,2015-11-11 12:13:19+08:00/2015-10-27 18:20:11+08:00/2015-10-31 23:58:39+08:00/2016-05-28 11:04:15-05:00/,gui: feedback on run deletion
m-labs/artiq,96c770190c4329c94d48970aebe17994cd6e8416,2015-08-08T13:09:47Z,75532d10aa96ab8d453ae39233b9604e69ffcb65/5916c10b241d9362f459edfae47c49460e848676/,2015-08-10 15:12:22+03:00/2015-08-28 04:55:46-05:00/,Add column marker to ARTIQ exception traceback.
BBN-Q/PyQLab,a1347ff0d45a679d6f005a5424b8da8f49f04b0f,2012-11-27T03:22:10Z,1c40c39afa0d71807ad17921b9b8eafc4f450b6e/072969fe9b57e998e93179c5d38d1bb76d9ec058/,2012-12-18 15:14:13-05:00/2012-12-17 23:05:28-05:00/,"Some attempt towards combo boxes for channel links.

--CAR"
m-labs/artiq,861c4a9ae523927d51de498c8787ebd1ae60acf4,2016-03-09T11:03:05Z,f4b76667689dee7c593bed0252f27b76f2e88c7b/641831e0e108b690fd260989ebe29f4530985f4b/1e392cca648c4147e1b65d2eab1f88dccb5a0dbb/,2016-11-21 11:55:44+00:00/2016-03-19 12:15:19+08:00/2016-09-29 14:48:26+00:00/,fix more multi-DDS-bus problems
m-labs/artiq,f0b0b1bac7968af5a6cab9858ce915e29cb4d08d,2016-03-09T09:12:50Z,d7f439792437cdb22c057c897ff4f0450b70b2ab/5e8888d5f3f33410bb6407017828d8d7b39146cb/3027951dd85d642b235dec57b1309ea65a79c502/cb8e497ff6ea0077f1376157a2597cdcd9f1fa34/f4b76667689dee7c593bed0252f27b76f2e88c7b/5428a866b3a61477f55d1e119d80710f53dc4fc7/065cbfbb8ac798f766886bcfb33755f0cddcc7da/de37487a5c8f1d69609a906d2e505a71308ed709/2a2f5c4d58c5146479e52359943c0c9b5bd15548/0e1f75ec49ba78bce276e89cf1255093718207a3/1e392cca648c4147e1b65d2eab1f88dccb5a0dbb/dc9327e0568828c140c9a7a16641158d54eedfd3/e80a527f2eca6a980b447034e776d673e358a269/fc524961b2d543ef33728c5af4c6c853748d0823/f017d1771f1cbd8c589f69da30c4a398cc9f703e/96bf414257cc9f0286e9ff1365bf289dae28d9fd/b32217cc84c51734d66d5b3d7e2540f5f09baa3e/40ca951750bebd6beea9eafcc3fe0ff93e8df6dd/f1d8848bb19cb62b1cef952ed940b59dc7c03a97/6a9957a2ace4567aabd381d972faab4cdbbb6f70/33da27a749d521c65bd009883c6c9cfd11a10373/,2016-11-20 09:47:43+00:00/2016-11-21 15:13:55+00:00/2018-05-13 23:29:35+08:00/2016-03-15 22:14:44+08:00/2016-11-21 11:55:44+00:00/2016-10-06 15:35:43+00:00/2016-03-10 22:34:22+08:00/2016-03-09 18:27:51+08:00/2020-07-20 19:39:19+08:00/2016-03-16 16:19:56+08:00/2016-09-29 14:48:26+00:00/2017-10-26 14:33:49+08:00/2017-10-26 02:26:59+08:00/2016-04-05 18:38:05+08:00/2017-02-25 12:14:56+08:00/2017-02-27 00:59:31+08:00/2016-03-09 17:23:02+01:00/2017-07-12 00:27:44+08:00/2016-07-27 19:20:49+08:00/2016-03-15 21:47:24+08:00/2016-03-17 18:41:49+01:00/,support for multiple DDS buses (untested)
m-labs/artiq,b68035d162ed0ac84f3593a95f62722a5ffd759a,2016-02-10T22:37:21Z,26f55f20108e3950e431d621f48f57d8be8b1ed1/84619adbaba7a84676aa9ccf11ae78ed55facfdc/,2016-04-09 23:57:43+08:00/2019-02-20 18:30:25+08:00/,manual/installing: refresh
qutech/qupulse,8da45ca5a8ceaea242f840803e8caad62ca80733,2017-09-07T09:16:46Z,144b18c01d192b51ed4e58a2a830a094054fad58/2cdc9d7d8e9cf8e5f52b112729627ae2cfc39c54/a0ae5f91404d62b708bf65c74c91c68e941444ff/70a4542cb298ecfe83ca8c52f1d4b58a9e959fca/555712e0f9a7c899c03ff6e8fb88f8e24d24c778/4d99e7b499e98e1a7b7a2a4488fa9294007f84bf/188c1c9aff867ba21c8cafce45619e39be8cf403/,2018-09-06 17:26:25+02:00/2020-03-19 12:00:43+01:00/2020-03-20 17:35:33+01:00/2018-09-13 15:27:06+02:00/2018-08-06 17:03:44+02:00/2018-09-13 12:36:46+02:00/2018-08-30 09:53:03+02:00/,Update doc source
m-labs/artiq,bc04da15c5ce0c6fb1421481e25fe6de57da1934,2018-11-05T12:19:35Z,6d525e2f9ad1d17aadee23859bd2a8ba47899f37/89fadab63d5c0042951237235c780651345b7b5a/baf88050fd7f0b80bd7039d0dfd9e73df88c629f/89fecfab505eef55a2014c042d728a7d7fcd1fa6/68220c316dfad954471c263d567d24b142625117/,2018-11-05 19:40:57+01:00/2018-11-05 23:40:51+08:00/2018-12-04 15:36:24+00:00/2018-11-05 16:16:07+00:00/2018-11-05 23:44:18+08:00/,"test: add Urukul CPLD HITL tests

for #1143

Signed-off-by: Robert Jördens <rj@quartiq.de>"
BBN-Q/QGL,83517a84be8c10bbfbf6239c0736575340fd7d29,2018-06-06T03:05:16Z,5ff25921a856d8a2c9308086e0d71e90d49a04fa/e17f6cf362f8a79714d328a34197fd3a34d73bb0/7f1aed106f161f2a4be908d8f1cb6a4c6708a4a7/,2018-06-07 17:13:48-04:00/2018-07-03 10:37:50-04:00/2018-06-06 13:46:20-04:00/,"Add majorityvote

Todo: add crossbar, fix StoreMeas"
lneuhaus/pyrpl,c48dca40e4cd1cdbb45dc976cf01d1d37afe6bf0,2017-03-25T00:12:54Z,77207892b1918baf93b8fef27dd5ce68ccca9019/700bdff53687a737cf72e24060664f3a653be90a/3279bd67154cb3b4556e8a9d40be630749ea9880/,2017-07-02 00:49:19+02:00/2017-05-19 19:56:16+02:00/2017-08-24 17:02:53+02:00/,trig unittest
lneuhaus/pyrpl,953604ccd07ee3521018234185d64b79c2f19984,2017-01-19T01:14:21Z,8ff9435cb304f0f232b0fb6991c1bcb9f913e158/74b52a2e0ed347b3d8a15a021a44105614e98e16/b67242d22451711c0459d38d25768d880d563cf0/dcb40e0aae718d45943d86e5bc90361b9344b5fa/af1796fb5134e4433a6664c74a081f420c79586e/fecc0f3e65d8f290c22e9144faa91001f36dbfe7/,2017-01-28 15:35:30+01:00/2017-07-04 15:16:04+02:00/2017-03-30 20:18:08+02:00/2017-02-24 11:49:33+01:00/2017-03-06 01:00:24+01:00/2017-03-05 18:54:54+01:00/,"trying to tackle the issue with the scope test

very likely there is a conflict between the gui and the test reading or
writing to/from the board, not sure though"
iitis/QuantumInformation.jl,7758a14f21613808c16b328774c91483d8674c69,2018-05-21T23:39:56Z,e11602fbc4c85721f23fef7c917347bb61fd5f3c/,2018-08-30 12:43:53+02:00/,mixed radix fixed
BBN-Q/QGL,8036194edad4df4e8dcb69d19dce411b701d21b5,2017-03-30T21:37:12Z,4352bd5f29eef44a35e44d625e553b04891fcd95/,2017-04-11 14:06:02-04:00/,"Update test vectors.

Key names changed from, e.g. ""Qubit: q1"" to ""q1""."
